AirlineName,AirportDest,AirportOrig,ArrTime,DepTime,FlightDuration,Price,StopsCount
Azul,mcz,cgh,2020/04/25-19:55,2020/04/25-06:40,13:15,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/25-15:15,2020/04/25-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/25-12:05,2020/04/25-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/25-12:05,2020/04/25-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/04/25-19:55,2020/04/25-07:50,12:5,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/25-11:20,2020/04/25-08:20,3:00,475.0,0
Azul,mcz,cgh,2020/04/25-19:55,2020/04/25-09:55,10:00,839.0,2
Azul,mcz,cgh,2020/04/27-00:10,2020/04/26-12:30,11:40,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/26-17:05,2020/04/26-14:10,2:55,616.0,0
Azul,mcz,cgh,2020/04/27-00:10,2020/04/26-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/26-11:10,2020/04/26-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/26-21:10,2020/04/26-06:05,15:5,766.0,2
Azul,mcz,cgh,2020/04/27-10:25,2020/04/26-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/27-11:10,2020/04/26-20:25,14:45,658.0,3
Azul,mcz,cgh,2020/04/26-21:10,2020/04/26-09:55,11:15,766.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-15:15,2020/04/27-10:40,4:35,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-17:05,2020/04/27-14:10,2:55,616.0,0
Azul,mcz,cgh,2020/04/28-00:10,2020/04/27-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/27-11:10,2020/04/27-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/27-18:55,2020/04/27-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-12:05,2020/04/27-06:15,5:50,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-15:15,2020/04/27-06:45,8:30,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-12:05,2020/04/27-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/27-12:05,2020/04/27-07:15,4:50,1222.0,1
Azul,mcz,cgh,2020/04/27-21:10,2020/04/27-07:50,13:20,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/28-11:10,2020/04/27-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-15:15,2020/04/28-10:40,4:35,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-17:05,2020/04/28-14:10,2:55,616.0,0
Azul,mcz,cgh,2020/04/29-00:10,2020/04/28-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/28-11:10,2020/04/28-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/28-18:55,2020/04/28-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-12:05,2020/04/28-06:15,5:50,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-15:15,2020/04/28-06:45,8:30,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-12:05,2020/04/28-07:00,5:5,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/28-12:05,2020/04/28-07:15,4:50,940.0,1
Azul,mcz,cgh,2020/04/28-21:10,2020/04/28-07:50,13:20,839.0,2
Azul,mcz,cgh,2020/04/29-10:25,2020/04/28-20:00,14:25,978.0,2
LATAM Airlines Group,mcz,cgh,2020/04/29-11:10,2020/04/28-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-15:15,2020/04/29-10:40,4:35,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-17:05,2020/04/29-14:10,2:55,616.0,0
Azul,mcz,cgh,2020/04/30-00:10,2020/04/29-15:10,9:00,978.0,2
LATAM Airlines Group,mcz,cgh,2020/04/29-11:10,2020/04/29-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/29-18:55,2020/04/29-06:05,12:50,978.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-12:05,2020/04/29-06:15,5:50,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-15:15,2020/04/29-06:45,8:30,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-12:05,2020/04/29-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/29-12:05,2020/04/29-07:15,4:50,616.0,1
Azul,mcz,cgh,2020/04/29-21:10,2020/04/29-07:50,13:20,1161.0,2
Azul,mcz,cgh,2020/04/30-10:25,2020/04/29-20:00,14:25,978.0,2
LATAM Airlines Group,mcz,cgh,2020/04/30-11:10,2020/04/29-21:00,14:10,1182.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-15:15,2020/04/02-10:40,4:35,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-17:05,2020/04/02-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/04/03-00:10,2020/04/02-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/02-11:10,2020/04/02-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/02-21:10,2020/04/02-06:05,15:5,766.0,2
Azul,mcz,cgh,2020/04/03-10:25,2020/04/02-18:10,16:15,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-12:05,2020/04/02-06:15,5:50,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-15:15,2020/04/02-06:45,8:30,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-12:05,2020/04/02-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/02-12:05,2020/04/02-07:15,4:50,1513.0,1
Azul,mcz,cgh,2020/04/02-21:10,2020/04/02-07:50,13:20,766.0,2
Azul,mcz,cgh,2020/04/03-10:25,2020/04/02-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/03-11:10,2020/04/02-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-15:15,2020/04/30-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-17:05,2020/04/30-14:10,2:55,1220.0,0
Azul,mcz,cgh,2020/05/01-00:10,2020/04/30-15:10,9:00,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/04/30-11:10,2020/04/30-06:00,5:10,1182.0,1
Azul,mcz,cgh,2020/04/30-21:10,2020/04/30-06:05,15:5,2030.0,2
Azul,mcz,cgh,2020/05/01-10:25,2020/04/30-18:10,16:15,2030.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-12:05,2020/04/30-06:15,5:50,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-15:15,2020/04/30-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-12:05,2020/04/30-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/30-12:05,2020/04/30-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/04/30-21:10,2020/04/30-07:50,13:20,2030.0,2
Azul,mcz,cgh,2020/05/01-10:25,2020/04/30-20:00,14:25,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/05/01-11:10,2020/04/30-21:00,14:10,1182.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-15:15,2020/04/03-10:40,4:35,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-17:05,2020/04/03-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/04/04-00:10,2020/04/03-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/03-11:10,2020/04/03-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/03-18:55,2020/04/03-06:05,12:50,766.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-12:05,2020/04/03-06:15,5:50,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-15:15,2020/04/03-06:45,8:30,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-12:05,2020/04/03-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/03-12:05,2020/04/03-07:15,4:50,1513.0,1
Azul,mcz,cgh,2020/04/03-21:10,2020/04/03-07:50,13:20,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/04-11:10,2020/04/03-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-13:40,2020/04/04-10:45,2:55,806.0,0
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-17:05,2020/04/04-14:10,2:55,806.0,0
LATAM Airlines Group,mcz,cgh,2020/04/04-11:10,2020/04/04-06:05,5:5,658.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-12:05,2020/04/04-06:15,5:50,1222.0,1
Azul,mcz,cgh,2020/04/04-11:00,2020/04/04-06:40,4:20,978.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-15:15,2020/04/04-06:45,8:30,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-12:05,2020/04/04-07:00,5:5,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/04-12:05,2020/04/04-07:15,4:50,1222.0,1
Azul,mcz,cgh,2020/04/04-19:55,2020/04/04-07:50,12:5,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/04-11:20,2020/04/04-08:20,3:00,475.0,0
Azul,mcz,cgh,2020/04/04-19:55,2020/04/04-09:55,10:00,839.0,2
Azul,mcz,cgh,2020/04/06-00:10,2020/04/05-12:30,11:40,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/05-17:05,2020/04/05-14:10,2:55,616.0,0
Azul,mcz,cgh,2020/04/06-00:10,2020/04/05-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/05-11:10,2020/04/05-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/05-18:25,2020/04/05-06:05,12:20,978.0,2
Azul,mcz,cgh,2020/04/06-10:25,2020/04/05-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/06-11:10,2020/04/05-20:25,14:45,658.0,3
Azul,mcz,cgh,2020/04/05-18:25,2020/04/05-09:55,8:30,978.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-15:15,2020/04/06-10:40,4:35,804.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-17:05,2020/04/06-14:10,2:55,804.0,0
Azul,mcz,cgh,2020/04/07-00:10,2020/04/06-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/06-11:10,2020/04/06-06:00,5:10,867.0,1
Azul,mcz,cgh,2020/04/06-18:55,2020/04/06-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-12:05,2020/04/06-06:15,5:50,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-15:15,2020/04/06-06:45,8:30,939.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-12:05,2020/04/06-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/06-12:05,2020/04/06-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/04/06-21:10,2020/04/06-07:50,13:20,839.0,2
LATAM Airlines Group,mcz,cgh,2020/04/07-11:10,2020/04/06-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-15:15,2020/04/07-10:40,4:35,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-17:05,2020/04/07-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/04/08-00:10,2020/04/07-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/07-11:10,2020/04/07-06:00,5:10,1182.0,1
Azul,mcz,cgh,2020/04/07-18:55,2020/04/07-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-12:05,2020/04/07-06:15,5:50,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-15:15,2020/04/07-06:45,8:30,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-12:05,2020/04/07-07:00,5:5,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/07-12:05,2020/04/07-07:15,4:50,806.0,1
Azul,mcz,cgh,2020/04/07-21:10,2020/04/07-07:50,13:20,839.0,2
Azul,mcz,cgh,2020/04/08-10:25,2020/04/07-20:00,14:25,766.0,2
LATAM Airlines Group,mcz,cgh,2020/04/08-11:10,2020/04/07-21:00,14:10,1182.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-15:15,2020/04/08-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-17:05,2020/04/08-14:10,2:55,804.0,0
Azul,mcz,cgh,2020/04/09-00:10,2020/04/08-15:10,9:00,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/04/08-11:10,2020/04/08-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/04/08-18:55,2020/04/08-06:05,12:50,2030.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-12:05,2020/04/08-06:15,5:50,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-15:15,2020/04/08-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-12:05,2020/04/08-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/08-12:05,2020/04/08-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/04/08-21:10,2020/04/08-07:50,13:20,2030.0,2
Azul,mcz,cgh,2020/04/09-10:25,2020/04/08-20:00,14:25,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/04/09-11:10,2020/04/08-21:00,14:10,1182.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-15:15,2020/04/09-10:40,4:35,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-17:05,2020/04/09-14:10,2:55,1513.0,0
Azul,mcz,cgh,2020/04/10-00:10,2020/04/09-15:10,9:00,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/04/09-11:10,2020/04/09-06:00,5:10,1182.0,1
Azul,mcz,cgh,2020/04/09-21:10,2020/04/09-06:05,15:5,2030.0,2
Azul,mcz,cgh,2020/04/10-10:25,2020/04/09-18:10,16:15,2030.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-12:05,2020/04/09-06:15,5:50,1946.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-15:15,2020/04/09-06:45,8:30,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-12:05,2020/04/09-07:00,5:5,1946.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/04/09-12:05,2020/04/09-07:15,4:50,1946.0,1
Azul,mcz,cgh,2020/04/09-21:10,2020/04/09-07:50,13:20,2030.0,2
Azul,mcz,cgh,2020/04/10-10:25,2020/04/09-20:00,14:25,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/04/10-11:10,2020/04/09-21:00,14:10,1182.0,3
Azul,mcz,cgh,2020/05/11-00:10,2020/05/10-12:30,11:40,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/10-17:05,2020/05/10-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/05/11-00:10,2020/05/10-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/10-11:10,2020/05/10-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/10-21:10,2020/05/10-06:05,15:5,766.0,2
Azul,mcz,cgh,2020/05/11-10:25,2020/05/10-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/11-11:10,2020/05/10-20:25,14:45,658.0,3
Azul,mcz,cgh,2020/05/10-21:10,2020/05/10-09:55,11:15,766.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/11-15:15,2020/05/11-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/11-17:05,2020/05/11-14:10,2:55,1220.0,0
Azul,mcz,cgh,2020/05/12-00:10,2020/05/11-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/11-11:10,2020/05/11-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/11-18:55,2020/05/11-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/11-12:05,2020/05/11-06:15,5:50,1944.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/11-15:15,2020/05/11-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/11-12:05,2020/05/11-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/05/11-21:10,2020/05/11-07:50,13:20,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/12-11:10,2020/05/11-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-15:15,2020/05/12-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-17:05,2020/05/12-14:10,2:55,1220.0,0
Azul,mcz,cgh,2020/05/13-00:10,2020/05/12-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/12-11:10,2020/05/12-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/12-18:55,2020/05/12-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-12:05,2020/05/12-06:15,5:50,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-15:15,2020/05/12-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-12:05,2020/05/12-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/12-12:05,2020/05/12-07:15,4:50,1944.0,1
Azul,mcz,cgh,2020/05/12-21:10,2020/05/12-07:50,13:20,839.0,2
Azul,mcz,cgh,2020/05/13-10:25,2020/05/12-20:00,14:25,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/13-11:10,2020/05/12-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-15:15,2020/05/13-10:40,4:35,806.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-17:05,2020/05/13-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/05/14-00:10,2020/05/13-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/13-11:10,2020/05/13-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/13-18:55,2020/05/13-06:05,12:50,766.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-12:05,2020/05/13-06:15,5:50,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-15:15,2020/05/13-06:45,8:30,616.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-12:05,2020/05/13-07:00,5:5,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/13-12:05,2020/05/13-07:15,4:50,1222.0,1
Azul,mcz,cgh,2020/05/13-21:10,2020/05/13-07:50,13:20,766.0,2
Azul,mcz,cgh,2020/05/14-10:25,2020/05/13-20:00,14:25,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/14-11:10,2020/05/13-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-15:15,2020/05/14-10:40,4:35,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-17:05,2020/05/14-14:10,2:55,806.0,0
Azul,mcz,cgh,2020/05/15-00:10,2020/05/14-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/14-11:10,2020/05/14-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/14-21:10,2020/05/14-06:05,15:5,766.0,2
Azul,mcz,cgh,2020/05/15-10:25,2020/05/14-18:10,16:15,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-12:05,2020/05/14-06:15,5:50,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-15:15,2020/05/14-06:45,8:30,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-12:05,2020/05/14-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/14-12:05,2020/05/14-07:15,4:50,1513.0,1
Azul,mcz,cgh,2020/05/14-21:10,2020/05/14-07:50,13:20,766.0,2
Azul,mcz,cgh,2020/05/15-10:25,2020/05/14-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/15-11:10,2020/05/14-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-15:15,2020/05/15-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-17:05,2020/05/15-14:10,2:55,804.0,0
Azul,mcz,cgh,2020/05/16-00:10,2020/05/15-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/15-11:10,2020/05/15-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/15-18:55,2020/05/15-06:05,12:50,766.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-12:05,2020/05/15-06:15,5:50,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-15:15,2020/05/15-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-12:05,2020/05/15-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/15-12:05,2020/05/15-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/05/15-21:10,2020/05/15-07:50,13:20,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/16-11:10,2020/05/15-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-13:40,2020/05/16-10:45,2:55,1222.0,0
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-17:05,2020/05/16-14:10,2:55,616.0,0
LATAM Airlines Group,mcz,cgh,2020/05/16-11:10,2020/05/16-06:05,5:5,658.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-12:05,2020/05/16-06:15,5:50,1513.0,1
Azul,mcz,cgh,2020/05/16-19:55,2020/05/16-06:40,13:15,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-15:15,2020/05/16-06:45,8:30,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-12:05,2020/05/16-07:00,5:5,1513.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/16-12:05,2020/05/16-07:15,4:50,1513.0,1
Azul,mcz,cgh,2020/05/16-19:55,2020/05/16-07:50,12:5,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/16-11:20,2020/05/16-08:20,3:00,475.0,0
Azul,mcz,cgh,2020/05/16-19:55,2020/05/16-09:55,10:00,839.0,2
Azul,mcz,cgh,2020/05/18-00:10,2020/05/17-12:30,11:40,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/17-17:05,2020/05/17-14:10,2:55,940.0,0
Azul,mcz,cgh,2020/05/18-00:10,2020/05/17-15:10,9:00,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/17-11:10,2020/05/17-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/17-18:25,2020/05/17-06:05,12:20,1273.0,2
Azul,mcz,cgh,2020/05/18-10:25,2020/05/17-20:00,14:25,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/18-11:10,2020/05/17-20:25,14:45,658.0,3
Azul,mcz,cgh,2020/05/17-18:25,2020/05/17-09:55,8:30,1273.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-15:15,2020/05/18-10:40,4:35,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-17:05,2020/05/18-14:10,2:55,1220.0,0
Azul,mcz,cgh,2020/05/19-00:10,2020/05/18-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/18-11:10,2020/05/18-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/18-18:55,2020/05/18-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-12:05,2020/05/18-06:15,5:50,1944.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-15:15,2020/05/18-06:45,8:30,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-12:05,2020/05/18-07:00,5:5,1512.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/18-12:05,2020/05/18-07:15,4:50,1512.0,1
Azul,mcz,cgh,2020/05/18-21:10,2020/05/18-07:50,13:20,839.0,2
LATAM Airlines Group,mcz,cgh,2020/05/19-11:10,2020/05/18-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-15:15,2020/05/19-10:40,4:35,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-17:05,2020/05/19-14:10,2:55,940.0,0
Azul,mcz,cgh,2020/05/20-00:10,2020/05/19-15:10,9:00,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/19-11:10,2020/05/19-06:00,5:10,658.0,1
Azul,mcz,cgh,2020/05/19-18:55,2020/05/19-06:05,12:50,839.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-12:05,2020/05/19-06:15,5:50,940.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-15:15,2020/05/19-06:45,8:30,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-12:05,2020/05/19-07:00,5:5,1222.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/19-12:05,2020/05/19-07:15,4:50,1222.0,1
Azul,mcz,cgh,2020/05/19-21:10,2020/05/19-07:50,13:20,839.0,2
Azul,mcz,cgh,2020/05/20-10:25,2020/05/19-20:00,14:25,766.0,2
LATAM Airlines Group,mcz,cgh,2020/05/20-11:10,2020/05/19-21:00,14:10,658.0,3
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-15:15,2020/05/01-10:40,4:35,939.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-17:05,2020/05/01-14:10,2:55,614.0,0
Azul,mcz,cgh,2020/05/02-00:10,2020/05/01-15:10,9:00,2030.0,2
LATAM Airlines Group,mcz,cgh,2020/05/01-11:10,2020/05/01-06:00,5:10,1182.0,1
Azul,mcz,cgh,2020/05/01-18:55,2020/05/01-06:05,12:50,2030.0,2
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-12:05,2020/05/01-06:15,5:50,1944.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-15:15,2020/05/01-06:45,8:30,939.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-12:05,2020/05/01-07:00,5:5,1944.0,1
GOL Linhas Aereas S.A.,mcz,cgh,2020/05/01-12:05,2020/05/01-07:15,4:50,1944.0,1
Azul,mcz,cgh,2020/05/01-21:10,2020/05/01-07:50,13:20,2030.0,2
